"ID","ReputationIndex","ReputationRaceMask_1","ReputationRaceMask_2","ReputationRaceMask_3","ReputationRaceMask_4","ReputationClassMask_1","ReputationClassMask_2","ReputationClassMask_3","ReputationClassMask_4","ReputationBase_1","ReputationBase_2","ReputationBase_3","ReputationBase_4","ReputationFlags_1","ReputationFlags_2","ReputationFlags_3","ReputationFlags_4","ParentFactionID","ParentFactionMod_1","ParentFactionMod_2","ParentFactionCap_1","ParentFactionCap_2","Name_Lang_enUS","Name_Lang_enGB","Name_Lang_koKR","Name_Lang_frFR","Name_Lang_deDE","Name_Lang_enCN","Name_Lang_zhCN","Name_Lang_enTW","Name_Lang_zhTW","Name_Lang_esES","Name_Lang_esMX","Name_Lang_ruRU","Name_Lang_ptPT","Name_Lang_ptBR","Name_Lang_itIT","Name_Lang_Unk","Name_Lang_Mask","Description_Lang_enUS","Description_Lang_enGB","Description_Lang_koKR","Description_Lang_frFR","Description_Lang_deDE","Description_Lang_enCN","Description_Lang_zhCN","Description_Lang_enTW","Description_Lang_zhTW","Description_Lang_esES","Description_Lang_esMX","Description_Lang_ruRU","Description_Lang_ptPT","Description_Lang_ptBR","Description_Lang_itIT","Description_Lang_Unk","Description_Lang_Mask"
"869","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Jaedenar","자에데나르","Jaedenar","Jaedenar","加德纳尔","","Jaedenar","Jaedenar","Джеденар","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"889","46","690","1101","0","0","0","0","0","0","0","-42000","0","0","16","6","0","0","892","0","0","7","7","Warsong Outriders","전쟁노래 정찰대","Voltigeurs Chanteguerre","Kriegshymnenklan","战歌氏族","","Escoltas Grito de Guerra","Escoltas Grito de Guerra","Всадники Песни Войны","","","","","","","","16712190","Fierce orcs of the Warsong Clan, locked in battle against the Silverwing Sentinels in Warsong Gulch.","용맹한 오크로 구성된 전쟁노래 부족은 전쟁노래 협곡에서 은빛날개 파수대와 치열한 전투를 벌이고 있습니다.","Ces vaillants orcs du clan Chanteguerre livrent une bataille incessante aux Sentinelles d’Aile-argent dans le goulet des Chanteguerres.","Grimmige Orcs des Kriegshymnen","战歌氏族是最具攻击性的兽人氏族，目前正与暗夜精灵的银翼哨兵部","","Valientes orcos del clan Grito de Guerra en batalla constante contra los Centinelas Ala de Plata en la Garganta Grito de Guerra.","Valientes orcos del clan Grito de Guerra en batalla constante contra los Centinelas Ala de Plata en la Garganta Grito de Guerra.","Грозные орки из клана Песни Войны, схватившиеcя с Среброкрылыми Часовыми в боях за контроль над Ущельем Песни Войны.","","","","","","","","16712190"
"890","45","1101","690","0","0","0","0","0","0","0","-42000","0","0","16","6","0","0","891","0","0","7","7","Silverwing Sentinels","은빛날개 파수대","Sentinelles d'Aile-argent","Silberschwingen","银翼要塞","","Centinelas Ala de Plata","Centinelas Ala de Plata","Среброкрылые Часовые","","","","","","","","16712190","Staunch defenders of Ashenvale, locked in battle against the Warsong Outriders in Warsong Gulch.","잿빛 골짜기의 믿음직한 파수꾼인 은빛날개 파수대는 전쟁노래 협곡에서 전쟁노래 정찰대와 치열한 전투를 벌이고 있습니다.","Ces vaillants défenseurs d’Orneval livrent une bataille incessante aux voltigeurs Chanteguerre du goulet des Chanteguerres.","Standhafte Verteidiger des Esc","灰谷地区坚定的守卫者，目前正与战歌氏族在战歌峡谷中激烈交战。","","Incondicionales defensores de Vallefresno, están en constante batalla contra los Escoltas Grito de Guerra en la Garganta Grito de Guerra.","Incondicionales defensores de Vallefresno, están en constante batalla contra los Escoltas Grito de Guerra en la Garganta Grito de Guerra.","Доблестные защитники Ясеневого леса, сражающиеся со Всадниками Песни Войны за владычество в Ущелье Песни Войны.","","","","","","","","16712190"
"891","47","1101","178","0","0","0","0","0","0","0","-42000","0","0","24","14","0","0","1118","0","0","5","5","Alliance Forces","얼라이언스 군대","Forces de l'Alliance","Streitkräfte der All","联盟部队","","Fuerzas de la Alianza","Fuerzas de la Alianza","Силы Альянса","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"892","48","690","77","0","0","0","0","0","0","0","-42000","0","0","24","14","0","0","1118","0","0","5","5","Horde Forces","호드 군대","Forces de la Horde","Streitkräfte der Hor","部落军队","","Fuerzas de la Horda","Fuerzas de la Horda","Силы Орды","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"893","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Revantusk Trolls","레반터스크 트롤","Trolls Vengebroche","Bruchhauertrolle","恶齿巨魔","","Trols Sañadiente","Trols Sañadiente","Тролли Сломанного Клыка","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"909","50","1791","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","1118","0","0","5","5","Darkmoon Faire","다크문 유랑단","Foire de Sombrelune","Dunkelmond-Jahrmarkt","暗月马戏团","","Feria de la Luna Negra","Feria de la Luna Negra","Ярмарка Новолуния","","","","","","","","16712190","A traveling fair that showcases the weird and the extraordinary.  Often spotted in Elwynn Forest, Mulgore, and Terokkar Forest.","신기하고 괴상한 것들을 선보이며 각지를 떠도는 다크문 유랑단은 엘윈 숲, 멀고어, 테로카르 숲에서 축제를 열곤 합니다.","Une foire itinérante qui présente des attractions étranges et extraordinaires. On la trouve souvent dans les forêts d’Elwynn et de Terrokar, ainsi qu'en Mulgore.","Dieser umherziehende Jahrmarkt","一个向全世界展示着各类珍奇异宝的旅行马戏团。他们经常会访问艾","","Es una feria ambulante que hace espectáculos con lo extraño y lo extraordinario. Suelen dejarse ver por el Bosque de Elwynn, Mulgore y el Bosque de Terokkar.","Es una feria ambulante que hace espectáculos con lo extraño y lo extraordinario. Suelen dejarse ver por el Bosque de Elwynn, Mulgore y el Bosque de Terokkar.","Бродячая ярмарка, на которой можно найти много странного и диковинного. Часто останавливается в Элвиннском лесу, Мулгоре и Тероккарском лесу.","","","","","","","","16712190"
"910","54","1791","0","0","0","0","0","0","0","-42000","0","0","0","0","0","0","0","1118","0","0","5","5","Brood of Nozdormu","노즈도르무 혈족","Progéniture de Nozdormu","Brut Nozdormus","诺兹多姆的子嗣","","Linaje de Nozdormu","Linaje de Nozdormu","Род Ноздорму","","","","","","","","16712190","The descendants of the Bronze Dragonflight are the guardians of time and care little for the mortal races.","청동용군단의 후예들인 노즈도르무 혈족은 시간의 수호자이며 필멸의 종족들에게 별다른 관심을 보이지 않습니다.","Ces descendants du Vol de bronze sont les gardiens du temps, et ne se préoccupent que très peu des races mortelles.","Die Abkömmlinge des bronzenen ","青铜龙军团的后代，时间的守卫者，对凡人种族漠不关心。","","Los descendientes del Vuelo Bronce son los guardianes del tiempo y poco les importan los mortales.","Los descendientes del Vuelo Bronce son los guardianes del tiempo y poco les importan los mortales.","Эти потомки бронзовых драконов охраняют само Время и не слишком интересуются делами смертных.","","","","","","","","16712190"
"911","55","418","3149","512","16","0","0","0","0","400","-42000","4000","3100","273","6","17","17","67","1","0.25","7","5","Silvermoon City","실버문","Lune-d'argent","Silbermond","银月城","","Ciudad de Lunargenta","Ciudad de Lunargenta","Луносвет","","","","","","","","16712190","The capital of Quel'Thalas, home of the blood elves.  Though nearly destroyed by Arthas' attack on the Sunwell, Silvermoon is once again a thriving city.","블러드 엘프의 땅, 쿠엘탈라스의 수도인 실버문은 아서스가 태양샘을 공격하여 거의 파괴되었지만 다시 한번 번창의 시기를 맞이하고 있습니다.","La capitale de Quel'Thalas, foyer des elfes de sang. Quasiment détruite lors de l'attaque d'Arthas sur le puits de soleil, Lune-d'argent est redevenue une ville prospère.","Hauptstadt von Quel'Thalas und","奎尔萨拉斯的首都，血精灵的家园。虽然银月城几乎被阿尔萨斯毁灭","","La capital de Quel'Thalas, hogar de los elfos de sangre. Aunque casi fuera destruida por el ataque de Arthas sobre La Fuente del Sol, Lunargenta vuelve a ser una ciudad próspera.","La capital de Quel'Thalas, hogar de los elfos de sangre. Aunque casi fuera destruida por el ataque de Arthas sobre La Fuente del Sol, Lunargenta vuelve a ser una ciudad próspera.","Столица Кель'Таласа, родины эльфов крови. Город, разрушенный Артасом в ходе нападения на Солнечный Колодец, сейчас вновь возродился к жизни.","","","","","","","","16712190"
"912","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Might of Kalimdor","칼림도어 연합군","Puissance de Kalimdor","Macht von Kalimdor","卡利姆多联军","","Poder de Kalimdor","Poder de Kalimdor","Армия Калимдора","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"914","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","PLAYER, Blood Elf","플레이어, 블러드 엘프","JOUEUR, Elfe de sang","SPIELER, Blutelf","玩家，血精灵","","JUGADOR, elfo de sangre","JUGADOR, elfo de sangre","ИГРОК: эльф крови","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"915","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Armies of C'Thun","쑨의 군대","Armées de C'Thun","Armeen von C'Thun","克苏恩的军队","","Ejércitos de C'Thun","Ejércitos de C'Thun","Армии К'Туна","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"916","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Silithid Attackers","실리시드 침략자","Attaquants silithides","Silithidenaggressore","异种虫类","","Atacantes silítidos","Atacantes silítidos","Силитиды: захватчики","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"917","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","The Ironforge Brigade","아이언포지 여단","Brigade de Forgefer","Die Eisenschmiedebri","铁炉堡军团","","Brigada de Forjaz","Brigada de Forjaz","Дружина Стальгорна","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"918","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","RC Enemies","무선조종 적","Ennemis télécommandés","Ferngesteuerte Gegne","RC Enemies","","Enemigos CR","Enemigos CR","ДУ противники","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"919","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","RC Objects","무선조종 장난감","Objets télécommandés","Ferngesteuerte Objek","RC Objects","","Objetos CR","Objetos CR","ДУ объекты","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"920","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Red","홍팀","Rouge","Rot","红","","Rojo","Rojo","Красные","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"921","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Blue","청팀","Bleu","Blau","蓝","","Azul","Azul","Синие","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"922","56","2125","1101","0","0","0","0","0","0","0","-42000","0","0","16","6","0","0","1118","0","0","5","5","Tranquillien","트랜퀼리엔","Tranquillien","Tristessa","塔奎林","","Tranquillien","Tranquillien","Транквиллион","","","","","","","","16712190","Once a high elf town, Tranquillien became abandoned after the Scourge invaded Quel'Thalas.  It has now been reclaimed by the Forsaken and the blood elves who seek to rid the Ghostlands of the Scourge.","한때 하이 엘프 마을이었던 트랜퀼리엔은 스컬지의 쿠엘탈라스 침공 이후 버려졌습니다. 이제 유령의 땅에서 스컬지를 몰아내려는 포세이큰과 블러드 엘프의 보금자리가 되었습니다.","Tranquillien était jadis une paisible cité elfe. Abandonnée lorsque le Fléau a envahi Quel’Thalas, elle a été reprise par les Réprouvés et les elfes de sang qui s’efforcent de chasser le Fléau des Terres fantômes.","Einstige Stadt der Hochelfen, ","塔奎林曾是一座高等精灵的城镇，但是在天灾军团入侵奎尔萨拉斯之","","En sus tiempos una ciudad de elfos nobles, Tranquillien quedó abandonada después de que la Plaga invadiera Quel'Thalas. Ahora ha sido reclamada por los Renegados y los elfos de sangre, quienes intentan eliminar de las Tierras Fantasma a la Plaga.","En sus tiempos una ciudad de elfos nobles, Tranquillien quedó abandonada después de que la Plaga invadiera Quel'Thalas. Ahora ha sido reclamada por los Renegados y los elfos de sangre, quienes intentan eliminar de las Tierras Fantasma a la Plaga.","Этот город высших эльфов был брошен вскоре после нападения Плети на Кель'Талас. Сейчас в нем живут Отрекшиеся и эльфы крови, стремящиеся освободить Призрачные земли.","","","","","","","","16712190"
